item_id,piece_id,piece_type,scale_factor
western_javelin_1_t2,default_polearm_guard,Guard,100
western_javelin_1_t2,spear_handle_2,Handle,100
western_javelin_1_t2,default_polearm_pommel,Pommel,100
northern_javelin_1_t2,spear_blade_16,Blade,90
northern_javelin_1_t2,spear_guard_15,Guard,90
northern_javelin_1_t2,spear_handle_9,Handle,100
northern_javelin_1_t2,default_polearm_pommel,Pommel,100
eastern_javelin_1_t2,spear_blade_35,Blade,100
eastern_javelin_1_t2,default_polearm_guard,Guard,100
eastern_javelin_1_t2,spear_handle_9,Handle,100
eastern_javelin_1_t2,default_polearm_pommel,Pommel,100
western_javelin_2_t3,spear_blade_1,Blade,100
western_javelin_2_t3,default_polearm_guard,Guard,100
western_javelin_2_t3,spear_handle_11,Handle,100
western_javelin_2_t3,default_polearm_pommel,Pommel,100
generic_javelin_1_t3,spear_blade_10,Blade,90
generic_javelin_1_t3,spear_guard_15,Guard,90
generic_javelin_1_t3,spear_handle_11,Handle,100
generic_javelin_1_t3,default_polearm_pommel,Pommel,100
northern_javelin_2_t3,spear_blade_14,Blade,100
northern_javelin_2_t3,default_polearm_guard,Guard,100
northern_javelin_2_t3,spear_handle_2,Handle,100
northern_javelin_2_t3,default_polearm_pommel,Pommel,100
eastern_javelin_2_t3,spear_blade_37,Blade,100
eastern_javelin_2_t3,default_polearm_guard,Guard,100
eastern_javelin_2_t3,spear_handle_10,Handle,100
eastern_javelin_2_t3,default_polearm_pommel,Pommel,100
western_javelin_3_t4,spear_blade_10,Blade,100
western_javelin_3_t4,default_polearm_guard,Guard,100
western_javelin_3_t4,spear_handle_11,Handle,100
western_javelin_3_t4,spear_pommel_5,Pommel,100
northern_javelin_3_t4,spear_blade_42,Blade,100
northern_javelin_3_t4,default_polearm_guard,Guard,100
northern_javelin_3_t4,spear_handle_11,Handle,100
northern_javelin_3_t4,spear_pommel_5,Pommel,100
eastern_javelin_3_t4,spear_blade_27,Blade,100
eastern_javelin_3_t4,default_polearm_guard,Guard,100
eastern_javelin_3_t4,spear_handle_10,Handle,100
eastern_javelin_3_t4,spear_pommel_12,Pommel,100
highland_throwing_axe_1_t2,axe_craft_4_head,Blade,100
highland_throwing_axe_1_t2,axe_craft_12_handle,Handle,100
southern_throwing_axe_1_t4,axe_craft_4_head,Blade,100
southern_throwing_axe_1_t4,axe_craft_12_handle,Handle,100
northern_throwing_axe_1_t1,axe_craft_13_head,Blade,100
northern_throwing_axe_1_t1,axe_craft_11_handle,Handle,100
woodland_throwing_axe_1_t1,axe_craft_13_head,Blade,100
woodland_throwing_axe_1_t1,axe_craft_28_handle,Handle,100
western_throwing_axe_1_t1,axe_craft_4_head,Blade,
western_throwing_axe_1_t1,axe_craft_11_handle,Handle,
lowland_throwing_knife,dagger_blade_11,Blade,
lowland_throwing_knife,aserai_dagger_guard_4,Guard,
lowland_throwing_knife,sturgian_grip_5,Handle,
lowland_throwing_knife,khuzait_pommel_1,Pommel,
leafblade_throwing_knife,dagger_blade_11,Blade,90
leafblade_throwing_knife,sturgian_dagger_guard_5,Guard,110
leafblade_throwing_knife,khuzait_grip_2,Handle,
leafblade_throwing_knife,vlandian_pommel_1,Pommel,
desert_throwing_knife,dagger_blade_13,Blade,110
desert_throwing_knife,aserai_dagger_guard_4,Guard,
desert_throwing_knife,aserai_grip_4,Handle,
desert_throwing_knife,aserai_pommel_3,Pommel,
celtic_throwing_dagger,dagger_blade_10,Blade,90
celtic_throwing_dagger,battania_dagger_guard_8,Guard,
celtic_throwing_dagger,sturgian_grip_14,Handle,
celtic_throwing_dagger,cleaver_pommel_4,Pommel,
empire_throwingknife_t5,dagger_blade_12,Blade,110
empire_throwingknife_t5,empire_dagger_guard_3,Guard,110
empire_throwingknife_t5,empire_grip_2,Handle,110
empire_throwingknife_t5,empire_pommel_1,Pommel,110
berserkr_axe,coh_axe_head_1,Blade,
berserkr_axe,naval_axe_handle02,Handle,110
nord_long_two_handed_t6,naval_axe_head_08_2,Blade,90
nord_long_two_handed_t6,naval_axe_handle12_2,Handle,110
nord_long_two_handed_t3,naval_axe_head_08_3,Blade,90
nord_long_two_handed_t3,axe_craft_20_handle_2,Handle,90
naval_one_handed_axe_t1,axe_craft_32_head,Blade,
naval_one_handed_axe_t1,axe_craft_20_handle,Handle,
nord_throwing_axe_1_t4,naval_axe_head_06,Blade,90
nord_throwing_axe_1_t4,naval_axe_handle09_2,Handle,90
nord_throwing_axe_2_t4,naval_axe_head_06,Blade,90
nord_throwing_axe_2_t4,naval_axe_handle04_2,Handle,90
nord_throwing_axe_1_t5,naval_axe_head_13,Blade,90
nord_throwing_axe_1_t5,naval_axe_handle09_2,Handle,90
nord_throwing_axe_2_t5,naval_axe_head_13,Blade,
nord_throwing_axe_2_t5,naval_axe_handle04_2,Handle,90
nord_throwing_axe_1_t3,naval_axe_head_05,Blade,
nord_throwing_axe_1_t3,naval_axe_handle08_2,Handle,90
nord_throwing_axe_1_t2,naval_axe_head_04_2,Blade,
nord_throwing_axe_1_t2,naval_axe_handle08_2,Handle,90
nord_twohanded_axe_1_t3,naval_axe_head_03,Blade,
nord_twohanded_axe_1_t3,naval_axe_handle12,Handle,
nord_twohanded_axe_1_t3,default_polearm_pommel,Pommel,
nord_twohanded_axe_2_t4,naval_axe_head_07,Blade,
nord_twohanded_axe_2_t4,naval_axe_handle05,Handle,
nord_twohanded_axe_2_t4,default_polearm_pommel,Pommel,
nord_twohanded_axe_3_t5,naval_axe_head_08,Blade,
nord_twohanded_axe_3_t5,axe_craft_4_handle,Handle,
nord_twohanded_axe_3_t5,default_polearm_pommel,Pommel,
nord_twohanded_axe_4_t5,naval_axe_head_08,Blade,
nord_twohanded_axe_4_t5,axe_craft_1_handle,Handle,
nord_twohanded_axe_4_t5,default_polearm_pommel,Pommel,
nord_twohanded_axe_5_t4,naval_axe_head_07,Blade,
nord_twohanded_axe_5_t4,axe_craft_10_handle,Handle,
nord_twohanded_axe_5_t4,default_polearm_pommel,Pommel,
nord_twohanded_axe_6_t4,naval_axe_head_03,Blade,
nord_twohanded_axe_6_t4,axe_craft_4_handle,Handle,
nord_twohanded_axe_6_t4,default_polearm_pommel,Pommel,
nord_battle_axe_1_t5,naval_axe_head_10,Blade,104
nord_battle_axe_1_t5,naval_axe_handle09,Handle,105
nord_battle_axe_1_t5,naval_axe_pommel_06,Pommel,90
nord_battle_axe_2_t5,naval_axe_head_12,Blade,
nord_battle_axe_2_t5,naval_axe_handle04,Handle,
nord_battle_axe_2_t5,spear_pommel_5,Pommel,
nord_battle_axe_3_t4,naval_axe_head_11,Blade,
nord_battle_axe_3_t4,naval_axe_handle02,Handle,90
nord_battle_axe_3_t4,spear_pommel_5,Pommel,
nord_battle_axe_4_t3,naval_axe_head_01,Blade,110
nord_battle_axe_4_t3,naval_axe_handle03,Handle,90
nord_battle_axe_4_t3,naval_axe_pommel_02,Pommel,
nord_battle_axe_5_t3,naval_axe_head_01,Blade,
nord_battle_axe_5_t3,naval_axe_handle06,Handle,
nord_battle_axe_5_t3,naval_axe_pommel_03,Pommel,
nord_battle_axe_6_t2,naval_axe_head_02,Blade,
nord_battle_axe_6_t2,naval_axe_handle07,Handle,
nord_battle_axe_6_t2,default_polearm_pommel,Pommel,
nord_battle_axe_7_t2,naval_axe_head_02,Blade,90
nord_battle_axe_7_t2,naval_axe_handle01,Handle,
nord_battle_axe_7_t2,default_polearm_pommel,Pommel,
nord_hatchett_1_t2,naval_axe_head_04,Blade,
nord_hatchett_1_t2,naval_axe_handle10,Handle,90
nord_hatchett_1_t2,default_polearm_pommel,Pommel,
nord_hatchett_2_t2,naval_axe_head_04,Blade,96
nord_hatchett_2_t2,naval_axe_handle08,Handle,105
nord_hatchett_2_t2,default_polearm_pommel,Pommel,
nord_hatchett_3_t1,axe_craft_32_head,Blade,110
nord_hatchett_3_t1,naval_axe_handle08,Handle,98
nord_hatchett_3_t1,default_polearm_pommel,Pommel,
nord_sword_1_t2,nord_sword_blade_13,Blade,
nord_sword_1_t2,nord_sword_guard_01,Guard,
nord_sword_1_t2,nord_sword_grip_09,Handle,
nord_sword_1_t2,nord_sword_pommel_01,Pommel,
nord_sword_1_t3,nord_sword_blade_05,Blade,
nord_sword_1_t3,nord_sword_guard_03,Guard,
nord_sword_1_t3,nord_sword_grip_04,Handle,
nord_sword_1_t3,nord_sword_pommel_02,Pommel,
nord_sword_2_t3,nord_sword_blade_12,Blade,
nord_sword_2_t3,nord_sword_guard_04,Guard,
nord_sword_2_t3,nord_sword_grip_06,Handle,
nord_sword_2_t3,nord_sword_pommel_04,Pommel,
nord_sword_1_t4,nord_sword_blade_02,Blade,
nord_sword_1_t4,nord_sword_guard_06,Guard,
nord_sword_1_t4,nord_sword_grip_03,Handle,
nord_sword_1_t4,nord_sword_pommel_03,Pommel,
nord_sword_2_t4,nord_sword_blade_03,Blade,
nord_sword_2_t4,nord_sword_guard_05,Guard,
nord_sword_2_t4,nord_sword_grip_02,Handle,
nord_sword_2_t4,nord_sword_pommel_05,Pommel,
nord_sword_3_t4,nord_sword_blade_08,Blade,
nord_sword_3_t4,nord_sword_guard_07,Guard,
nord_sword_3_t4,nord_sword_grip_06,Handle,
nord_sword_3_t4,sturgian_noble_pommel_2,Pommel,
nord_sword_4_t4,nord_sword_blade_09,Blade,
nord_sword_4_t4,nord_sword_guard_10,Guard,
nord_sword_4_t4,nord_sword_grip_10,Handle,
nord_sword_4_t4,nord_sword_pommel_06,Pommel,
nord_sword_1_t5,nord_sword_blade_11,Blade,
nord_sword_1_t5,nord_sword_guard_08,Guard,
nord_sword_1_t5,nord_sword_grip_08,Handle,
nord_sword_1_t5,nord_sword_pommel_08,Pommel,
nord_sword_2_t5,nord_sword_blade_06,Blade,102
nord_sword_2_t5,nord_sword_guard_09,Guard,
nord_sword_2_t5,nord_sword_grip_08,Handle,
nord_sword_2_t5,nord_sword_pommel_09,Pommel,
nord_sword_3_t5,nord_sword_blade_07,Blade,
nord_sword_3_t5,nord_sword_guard_09,Guard,
nord_sword_3_t5,nord_sword_grip_07,Handle,
nord_sword_3_t5,nord_sword_pommel_07,Pommel,
nord_spear_1_t2,nord_spear_blade_10,Blade,90
nord_spear_1_t2,spear_handle_3,Handle,90
nord_spear_2_t2,nord_spear_blade_11,Blade,
nord_spear_2_t2,spear_handle_18,Handle,90
nord_spear_javelin_1_t3,nord_spear_blade_9,Blade,90
nord_spear_javelin_1_t3,spear_handle_11,Handle,
nord_spear_1_t3,nord_spear_blade_3,Blade,95
nord_spear_1_t3,nord_spear_guard_8,Guard,90
nord_spear_1_t3,spear_handle_25,Handle,90
nord_spear_1_t3,nord_spear_pommel_7,Pommel,90
nord_spear_2_t3,nord_spear_blade_12,Blade,
nord_spear_2_t3,nord_spear_guard_5,Guard,
nord_spear_2_t3,spear_handle_21,Handle,
nord_spear_2_t3,nord_spear_pommel_7,Pommel,
nord_spear_1_t4,nord_spear_blade_4,Blade,
nord_spear_1_t4,nord_spear_guard_10,Guard,90
nord_spear_1_t4,spear_handle_16,Handle,109
nord_spear_1_t4,nord_spear_pommel_2,Pommel,90
nord_spear_atgeir_1_t4,nord_spear_blade_13,Blade,90
nord_spear_atgeir_1_t4,default_polearm_guard,Guard,
nord_spear_atgeir_1_t4,spear_handle_20,Handle,
nord_spear_atgeir_1_t4,spear_pommel_10,Pommel,
nord_spear_atgeir_1_t5,nord_spear_blade_13,Blade,
nord_spear_atgeir_1_t5,default_polearm_guard,Guard,
nord_spear_atgeir_1_t5,spear_handle_19,Handle,110
nord_spear_atgeir_1_t5,nord_spear_pommel_4,Pommel,
nord_spear_2_t5,nord_spear_blade_2,Blade,110
nord_spear_2_t5,spear_handle_26,Handle,
nord_spear_2_t5,nord_spear_pommel_4,Pommel,98
nord_spear_3_t5,nord_spear_blade_7,Blade,103
nord_spear_3_t5,nord_spear_guard_7,Guard,104
nord_spear_3_t5,spear_handle_26,Handle,108
nord_spear_3_t5,nord_spear_pommel_4,Pommel,
nord_spear_4_t5,nord_spear_blade_5,Blade,
nord_spear_4_t5,nord_spear_guard_7,Guard,
nord_spear_4_t5,spear_handle_26,Handle,
nord_spear_4_t5,nord_spear_pommel_4,Pommel,110
nord_javelin_blunt,nord_spear_blade_2_blunt,Blade,100
nord_javelin_blunt,default_polearm_guard,Guard,100
nord_javelin_blunt,spear_handle_9,Handle,100
nord_javelin_blunt,default_polearm_pommel,Pommel,100
nord_atgeir_polearm_blunt,nord_spear_blade_13_blunt,Blade,100
nord_atgeir_polearm_blunt,default_polearm_guard,Guard,100
nord_atgeir_polearm_blunt,spear_handle_4,Handle,90
nord_atgeir_polearm_blunt,default_polearm_pommel,Pommel,100
nord_polearm_blunt,nord_spear_blade_1_blunt,Blade,110
nord_polearm_blunt,default_polearm_guard,Guard,
nord_polearm_blunt,spear_handle_14,Handle,93
nord_polearm_blunt,default_polearm_pommel,Pommel,
nord_2haxe_blunt,naval_axe_head_07_blunt,Blade,100
nord_2haxe_blunt,naval_axe_handle05,Handle,100
nord_1haxe_blunt,naval_axe_head_11_blunt,Blade,110
nord_1haxe_blunt,naval_axe_handle07,Handle,90
nord_throwing_axe_blunt,naval_axe_head_13_blunt,Blade,100
nord_throwing_axe_blunt,naval_axe_handle09_2,Handle,100
nord_1hsword_blunt,nord_sword_blade_02_blunt,Blade,100
nord_1hsword_blunt,nord_sword_guard_07,Guard,100
nord_1hsword_blunt,cleaver_grip_3,Handle,100
nord_1hsword_blunt,battania_pommel_1,Pommel,100
head_breaker_2haxe,naval_axe_head_08,Blade,
head_breaker_2haxe,naval_axe_handle12,Handle,
world_chopper__1haxe,naval_axe_head_10,Blade,110
world_chopper__1haxe,naval_axe_handle02,Handle,91
barghasts_great_axe,coh_axe_head_1,Blade,
barghasts_great_axe,coh_axe_handle_1,Handle,95
barghasts_great_axe,coh_axe_pommel_1,Pommel,
dagger_jambiya,coh_dagger_blade_1,Blade,
dagger_jambiya,coh_dagger_guard_1,Guard,
dagger_jambiya,coh_dagger_grip_1,Handle,
dagger_jambiya,coh_dagger_pommel_1,Pommel,
dagger_golden_claw,coh_dagger_blade_2,Blade,
dagger_golden_claw,coh_dagger_guard_2,Guard,
dagger_golden_claw,coh_dagger_grip_2,Handle,
dagger_golden_claw,coh_dagger_pommel_2,Pommel,
captain_sword,coh_sword_blade_1,Blade,
captain_sword,coh_sword_guard_1,Guard,
captain_sword,coh_sword_grip_1,Handle,
captain_sword,coh_sword_pommel_1,Pommel,
pirate_sword_1,coh_sword_blade_2,Blade,90
pirate_sword_1,sturgian_guard_8,Guard,
pirate_sword_1,sturgian_grip_30,Handle,
pirate_sword_1,khuzait_pommel_2,Pommel,
pirate_sword_2,coh_mace_head_1,Blade,110
pirate_sword_2,cleaver_guard_4,Guard,
pirate_sword_2,sturgian_grip_33,Handle,
pirate_sword_2,wood_pommel_1,Pommel,
pirate_sword_3,coh_mace_head_1,Blade,
pirate_sword_3,sturgian_guard_6,Guard,
pirate_sword_3,sickle_handle_1,Handle,
pirate_sword_3,coh_sword_pommel_2,Pommel,
pirate_axe,coh_mace_head_2,Blade,
pirate_axe,coh_mace_handle_1,Handle,95
pirate_axe,battania_pommel_3,Pommel,
pirate_sword_4,cleaver_blade_7,Blade,
pirate_sword_4,aserai_guard_8,Guard,
pirate_sword_4,sturgian_grip_25,Handle,
pirate_sword_4,khuzait_pommel_2,Pommel,
pirate_axe_2,axe_craft_26_head,Blade,
pirate_axe_2,naval_axe_handle08,Handle,110
pirate_axe_2,default_polearm_pommel,Pommel,
berserkr_axe,naval_axe_head_02_hewn,Blade,
berserkr_axe,naval_axe_handle11_hewn,Handle,150
berserkir_axe,naval_axe_head_10_hewn,Blade,120
berserkir_axe,naval_axe_handle02,Handle,115
nord_long_two_handed_t6,naval_axe_head_08_2,Blade,90
nord_long_two_handed_t6,naval_axe_handle12_2,Handle,110
nord_long_two_handed_t3,naval_axe_head_08_3,Blade,90
nord_long_two_handed_t3,axe_craft_20_handle_2,Handle,90
naval_one_handed_axe_t1,axe_craft_20_head,Blade,
naval_one_handed_axe_t1,axe_craft_20_handle,Handle,
nord_throwing_axe_1_t4,naval_axe_head_06,Blade,90
nord_throwing_axe_1_t4,naval_axe_handle09_2,Handle,90
nord_throwing_axe_2_t4,naval_axe_head_06,Blade,90
nord_throwing_axe_2_t4,naval_axe_handle04_2,Handle,90
nord_throwing_axe_1_t5,naval_axe_head_13,Blade,70
nord_throwing_axe_1_t5,naval_axe_handle09_2,Handle,70
nord_throwing_axe_2_t6,naval_axe_head_12_hewn,Blade,125
nord_throwing_axe_2_t6,naval_axe_handle09_2,Handle,105
nord_throwing_axe_2_t5,naval_axe_head_13,Blade,
nord_throwing_axe_2_t5,naval_axe_handle04_2,Handle,90
stur_throwing_axe_2_t5,axe_craft_20_head_hewn,Blade,100
stur_throwing_axe_2_t5,axe_craft_3_handle_hewn,Handle,100
stur_throwing_axe_2_t4,axe_craft_20_head_hewn,Blade,106
stur_throwing_axe_2_t4,axe_craft_13_handle_hewn,Handle,91
nord_throwing_axe_1_t3,naval_axe_head_05,Blade,
nord_throwing_axe_1_t3,naval_axe_handle08_2,Handle,90
nord_throwing_axe_1_t2,naval_axe_head_04_2,Blade,
nord_throwing_axe_1_t2,naval_axe_handle08_2,Handle,90
nord_twohanded_axe_1_t3,naval_axe_head_03,Blade,
nord_twohanded_axe_1_t3,naval_axe_handle12,Handle,
nord_twohanded_axe_1_t3,default_polearm_pommel,Pommel,
nord_twohanded_axe_2_t4,naval_axe_head_07,Blade,
nord_twohanded_axe_2_t4,naval_axe_handle05,Handle,
nord_twohanded_axe_2_t4,default_polearm_pommel,Pommel,
nord_twohanded_axe_3_t5,naval_axe_head_08,Blade,
nord_twohanded_axe_3_t5,axe_craft_4_handle,Handle,
nord_twohanded_axe_3_t5,default_polearm_pommel,Pommel,
nord_twohanded_axe_4_t5,naval_axe_head_08,Blade,
nord_twohanded_axe_4_t5,axe_craft_1_handle,Handle,
nord_twohanded_axe_4_t5,default_polearm_pommel,Pommel,
nord_twohanded_axe_5_t4,naval_axe_head_07,Blade,
nord_twohanded_axe_5_t4,axe_craft_10_handle,Handle,
nord_twohanded_axe_5_t4,default_polearm_pommel,Pommel,
nord_twohanded_axe_6_t4,naval_axe_head_03,Blade,
nord_twohanded_axe_6_t4,axe_craft_4_handle,Handle,
nord_twohanded_axe_6_t4,default_polearm_pommel,Pommel,
nord_battle_axe_1_t5,naval_axe_head_10,Blade,104
nord_battle_axe_1_t5,naval_axe_handle09,Handle,105
nord_battle_axe_1_t5,naval_axe_pommel_06,Pommel,90
nord_battle_axe_2_t5,naval_axe_head_12,Blade,
nord_battle_axe_2_t5,naval_axe_handle04,Handle,
nord_battle_axe_2_t5,spear_pommel_5,Pommel,
nord_battle_axe_3_t4,naval_axe_head_11,Blade,
nord_battle_axe_3_t4,naval_axe_handle02,Handle,90
nord_battle_axe_3_t4,spear_pommel_5,Pommel,
aser_battle_axe_3_t4,axe_craft_27_head,Blade,
aser_battle_axe_3_t4,naval_axe_handle03,Handle,80
aser_battle_axe_3_t4,cleaver_pommel_3,Pommel,
aser_battle_axe_4_t4,axe_craft_19_head,Blade,80
aser_battle_axe_4_t4,naval_axe_handle03,Handle,80
aser_battle_axe_4_t4,spear_pommel_10,Pommel,
nord_battle_axe_4_t3,naval_axe_head_01,Blade,110
nord_battle_axe_4_t3,naval_axe_handle03,Handle,90
nord_battle_axe_4_t3,naval_axe_pommel_02,Pommel,
nord_biter_axe_1_t4,naval_axe_head_06,Blade,110
nord_biter_axe_1_t4,naval_axe_handle10,Handle,110
nord_biter_axe_1_t4,naval_axe_pommel_02,Pommel,110
nord_battle_axe_5_t3,naval_axe_head_01,Blade,
nord_battle_axe_5_t3,naval_axe_handle06,Handle,
nord_battle_axe_5_t3,naval_axe_pommel_03,Pommel,
nord_battle_axe_6_t2,naval_axe_head_02,Blade,
nord_battle_axe_6_t2,naval_axe_handle07,Handle,
nord_battle_axe_6_t2,default_polearm_pommel,Pommel,
nord_battle_axe_7_t2,naval_axe_head_02,Blade,90
nord_battle_axe_7_t2,naval_axe_handle01,Handle,
nord_battle_axe_7_t2,default_polearm_pommel,Pommel,
nord_hatchett_1_t2,naval_axe_head_04,Blade,
nord_hatchett_1_t2,naval_axe_handle10,Handle,90
nord_hatchett_1_t2,default_polearm_pommel,Pommel,
nord_hatchett_2_t2,naval_axe_head_04,Blade,110
nord_hatchett_2_t2,naval_axe_handle08,Handle,105
nord_hatchett_2_t2,default_polearm_pommel,Pommel,
nord_hatchett_3_t1,axe_craft_32_head,Blade,110
nord_hatchett_3_t1,naval_axe_handle08,Handle,98
nord_hatchett_3_t1,default_polearm_pommel,Pommel,
nord_sword_1_t2,nord_sword_blade_13,Blade,
nord_sword_1_t2,nord_sword_guard_01,Guard,
nord_sword_1_t2,nord_sword_grip_09,Handle,
nord_sword_1_t2,nord_sword_pommel_01,Pommel,
nord_sword_1_t3,nord_sword_blade_05,Blade,
nord_sword_1_t3,nord_sword_guard_03,Guard,
nord_sword_1_t3,nord_sword_grip_04,Handle,
nord_sword_1_t3,nord_sword_pommel_02,Pommel,
nord_sword_2_t3,nord_sword_blade_12,Blade,
nord_sword_2_t3,nord_sword_guard_04,Guard,
nord_sword_2_t3,nord_sword_grip_06,Handle,
nord_sword_2_t3,nord_sword_pommel_04,Pommel,
nord_sword_1_t4,nord_sword_blade_02,Blade,
nord_sword_1_t4,nord_sword_guard_06,Guard,
nord_sword_1_t4,nord_sword_grip_03,Handle,
nord_sword_1_t4,nord_sword_pommel_03,Pommel,
nord_sword_2_t4,nord_sword_blade_03,Blade,
nord_sword_2_t4,nord_sword_guard_05,Guard,
nord_sword_2_t4,nord_sword_grip_02,Handle,
nord_sword_2_t4,nord_sword_pommel_05,Pommel,
nord_sword_3_t4,nord_sword_blade_08,Blade,
nord_sword_3_t4,nord_sword_guard_07,Guard,
nord_sword_3_t4,nord_sword_grip_06,Handle,
nord_sword_3_t4,sturgian_noble_pommel_2,Pommel,
nord_sword_4_t4,nord_sword_blade_09,Blade,
nord_sword_4_t4,nord_sword_guard_10,Guard,
nord_sword_4_t4,nord_sword_grip_10,Handle,
nord_sword_4_t4,nord_sword_pommel_06,Pommel,
nord_sword_1_t5,nord_sword_blade_11,Blade,
nord_sword_1_t5,nord_sword_guard_08,Guard,
nord_sword_1_t5,nord_sword_grip_08,Handle,
nord_sword_1_t5,nord_sword_pommel_08,Pommel,
nord_sword_2_t5,nord_sword_blade_06,Blade,102
nord_sword_2_t5,nord_sword_guard_09,Guard,
nord_sword_2_t5,nord_sword_grip_08,Handle,
nord_sword_2_t5,nord_sword_pommel_09,Pommel,
nord_sword_3_t5,nord_sword_blade_07,Blade,
nord_sword_3_t5,nord_sword_guard_09,Guard,
nord_sword_3_t5,nord_sword_grip_07,Handle,
nord_sword_3_t5,nord_sword_pommel_07,Pommel,
nord_spear_1_t2,nord_spear_blade_10,Blade,90
nord_spear_1_t2,spear_handle_3,Handle,90
nord_spear_2_t2,nord_spear_blade_11,Blade,
nord_spear_2_t2,spear_handle_18,Handle,90
nord_spear_javelin_1_t3,nord_spear_blade_9,Blade,95
nord_spear_javelin_1_t3,spear_handle_11,Handle,100
nord_spear_javelin_1_t3s,nord_spear_blade_7_hewn,Blade,80
nord_spear_javelin_1_t3s,naval_axe_handle11_hewn,Handle,150
nord_spear_1_t3,nord_spear_blade_3,Blade,95
nord_spear_1_t3,nord_spear_guard_8,Guard,90
nord_spear_1_t3,spear_handle_25,Handle,90
nord_spear_1_t3,nord_spear_pommel_7,Pommel,90
nord_spear_2_t3,nord_spear_blade_12,Blade,
nord_spear_2_t3,nord_spear_guard_5,Guard,
nord_spear_2_t3,spear_handle_21,Handle,
nord_spear_2_t3,nord_spear_pommel_7,Pommel,
nord_spear_1_t4,nord_spear_blade_4,Blade,
nord_spear_1_t4,nord_spear_guard_10,Guard,90
nord_spear_1_t4,spear_handle_16,Handle,109
nord_spear_1_t4,nord_spear_pommel_2,Pommel,90
nord_spear_atgeir_1_t4,nord_spear_blade_13,Blade,90
nord_spear_atgeir_1_t4,default_polearm_guard,Guard,
nord_spear_atgeir_1_t4,spear_handle_20,Handle,
nord_spear_atgeir_1_t4,spear_pommel_10,Pommel,
nord_spear_atgeir_1_t5,nord_spear_blade_13,Blade,
nord_spear_atgeir_1_t5,default_polearm_guard,Guard,
nord_spear_atgeir_1_t5,spear_handle_19,Handle,110
nord_spear_atgeir_1_t5,nord_spear_pommel_4,Pommel,
nord_spear_2_t5,nord_spear_blade_2,Blade,110
nord_spear_2_t5,spear_handle_26,Handle,
nord_spear_2_t5,nord_spear_pommel_4,Pommel,98
nord_spear_3_t5,nord_spear_blade_7,Blade,103
nord_spear_3_t5,nord_spear_guard_7,Guard,104
nord_spear_3_t5,spear_handle_26,Handle,108
nord_spear_3_t5,nord_spear_pommel_4,Pommel,
nord_atgeir_polearm_noble,nord_spear_blade_13,Blade,100
nord_atgeir_polearm_noble,default_polearm_guard,Guard,100
nord_atgeir_polearm_noble,spear_handle_rough_30,Handle,240
nord_atgeir_polearm_noble,default_polearm_pommel,Pommel,100
nord_spear_4_t5,nord_spear_blade_5,Blade,
nord_spear_4_t5,nord_spear_guard_7,Guard,
nord_spear_4_t5,spear_handle_19,Handle,
nord_spear_4_t5,nord_spear_pommel_4,Pommel,110
khu_spear_1_t4,nord_spear_blade_6,Blade,
khu_spear_1_t4,spear_banner_16,Guard,
khu_spear_1_t4,spear_handle_19,Handle,
khu_spear_1_t4,nord_spear_pommel_6,Pommel,110
khu_spear_2_t5,nord_spear_blade_5,Blade,
khu_spear_2_t5,spear_banner_17,Guard,
khu_spear_2_t5,spear_handle_23,Handle,
khu_spear_2_t5,nord_spear_pommel_6,Pommel,110
nord_javelin_blunt,nord_spear_blade_2_blunt,Blade,100
nord_javelin_blunt,default_polearm_guard,Guard,100
nord_javelin_blunt,spear_handle_9,Handle,100
nord_javelin_blunt,default_polearm_pommel,Pommel,100
nord_atgeir_polearm_blunt,nord_spear_blade_13_blunt,Blade,100
nord_atgeir_polearm_blunt,default_polearm_guard,Guard,100
nord_atgeir_polearm_blunt,spear_handle_4,Handle,90
nord_atgeir_polearm_blunt,default_polearm_pommel,Pommel,100
nord_polearm_blunt,nord_spear_blade_1_blunt,Blade,110
nord_polearm_blunt,default_polearm_guard,Guard,
nord_polearm_blunt,spear_handle_14,Handle,93
nord_polearm_blunt,default_polearm_pommel,Pommel,
nord_2haxe_blunt,naval_axe_head_07_blunt,Blade,100
nord_2haxe_blunt,naval_axe_handle05,Handle,100
nord_1haxe_blunt,naval_axe_head_11_blunt,Blade,110
nord_1haxe_blunt,naval_axe_handle07,Handle,90
nord_throwing_axe_blunt,naval_axe_head_13_blunt,Blade,100
nord_throwing_axe_blunt,naval_axe_handle09_2,Handle,100
nord_1hsword_blunt,nord_sword_blade_02_blunt,Blade,100
nord_1hsword_blunt,nord_sword_guard_07,Guard,100
nord_1hsword_blunt,cleaver_grip_3,Handle,100
nord_1hsword_blunt,battania_pommel_1,Pommel,100
head_breaker_2haxe,naval_axe_head_08,Blade,
head_breaker_2haxe,naval_axe_handle12,Handle,
world_chopper__1haxe,naval_axe_head_10,Blade,110
world_chopper__1haxe,naval_axe_handle02,Handle,91
barghasts_great_axe,coh_axe_head_1,Blade,
barghasts_great_axe,coh_axe_handle_1,Handle,110
barghasts_great_axe,coh_axe_pommel_1,Pommel,
reaver_great_axe,naval_axe_head_03,Blade,85
reaver_great_axe,coh_axe_handle_1,Handle,120
reaver_great_axe,coh_axe_pommel_1,Pommel,
dagger_jambiya,coh_dagger_blade_1,Blade,
dagger_jambiya,coh_dagger_guard_1,Guard,
dagger_jambiya,coh_dagger_grip_1,Handle,
