rank,tier,troop_id,troop_name,culture,level,tree_tier,line_status,default_group,primary_category,role_score,role_score_column,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,armor_total,effective_armor,ranged_damage,throw_damage,crafted_melee_template,crafted_melee_item,ranged_item_scored,direct_throw_item,crafted_throw_item,has_shield,has_horse,has_bow,has_crossbow,has_throwing,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,roster_count,spectacle_reason,shield_hp,shield_armor,horse_charge,horse_speed,horse_maneuver,horse_extra_health,harness_armor,ammo_stack,ammo_thrust,ranged_base_damage,ranged_speed_rating,ranged_accuracy,ranged_missile_speed,thrown_damage,thrown_stack,thrown_speed_rating,ranged_item_audit,ranged_class,thrown_item_audit
140,D,freefolk_bowman,Free Folk Bowman,freefolk,11.0,2.0,main_or_minor_line,Ranged,Ranged Troops,1.4677,ranged_role_score,1.4677032425216243,,2.578709416697485,,14.680582635623347,54.22732362821949,73.33333333333331,0.0,91.0,25.599999999999998,41.0,0.0,OneHandedAxe,wildling_pickaxe,mountain_hunting_bow,,,False,False,True,False,False,40.0,40.0,40.0,50.0,0.0,10.0,5.0,40.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,41.0,86.0,82.0,67.0,0.0,0.0,0.0,mountain_hunting_bow,Bow,
141,D,norvos_bowman,Norvoshi Bowman,norvos,11.0,2.0,main_or_minor_line,Ranged,Ranged Troops,1.3033,ranged_role_score,1.3033125087326944,,2.7313215990404975,,11.698589287762356,54.955207166853306,75.72463768115942,0.0,60.0,20.4,43.0,0.0,OneHandedSword,sturgia_sword_2_t3,steppe_bow,,,False,False,True,False,False,30.0,10.0,20.0,40.0,0.0,10.0,5.0,30.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
142,D,stormlands_bowman,Stormlands Bowman,stormlands,11.0,2.0,main_or_minor_line,Ranged,Ranged Troops,1.2742,ranged_role_score,1.2741766057263562,,1.5607390050718861,,12.300722559926596,54.50727883538634,70.10869565217392,0.0,63.0,21.45,41.0,0.0,Mace,battania_mace_1_t2,hunting_bow,,,False,False,True,False,False,30.0,30.0,30.0,40.0,0.0,10.0,5.0,30.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,40.0,87.0,85.0,64.0,0.0,0.0,0.0,hunting_bow,Bow,
143,D,crownlands_bowman,Crownlands Bowman,crownlands,11.0,2.0,main_or_minor_line,Ranged,Ranged Troops,1.1924,ranged_role_score,1.1923606836268326,,2.709493081487044,,11.526551210001143,54.50727883538634,75.72463768115942,0.0,54.0,20.099999999999998,41.0,0.0,OneHandedSword,short_sword_t3,hunting_bow,,,False,False,True,False,False,30.0,10.0,30.0,40.0,0.0,10.0,5.0,30.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,40.0,87.0,85.0,64.0,0.0,0.0,0.0,hunting_bow,Bow,
144,D,reach_bowman,Reach Bowman,reach,11.0,2.0,main_or_minor_line,Ranged,Ranged Troops,1.1924,ranged_role_score,1.1923606836268326,,2.709493081487044,,11.526551210001143,54.50727883538634,75.72463768115942,0.0,54.0,20.099999999999998,41.0,0.0,OneHandedSword,short_sword_t3,hunting_bow,,,False,False,True,False,False,30.0,10.0,30.0,40.0,0.0,10.0,5.0,30.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,40.0,87.0,85.0,64.0,0.0,0.0,0.0,hunting_bow,Bow,
145,D,nightswatch_ranger_recruit,Night's Watch Ranger Recruit,nightswatch,11.0,1.0,main_or_minor_line,Ranged,Ranged Troops,1.1492,ranged_role_score,1.149158747200011,,3.714167737798254,,7.397637343732079,54.50727883538634,75.72463768115942,0.0,46.0,12.9,41.0,0.0,OneHandedSword,vlandia_sword_1_t2,hunting_bow,,,False,False,True,False,False,60.0,60.0,20.0,50.0,5.0,5.0,40.0,30.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,40.0,87.0,85.0,64.0,0.0,0.0,0.0,hunting_bow,Bow,
146,D,vale_bowman,Vale Bowman,vale,11.0,2.0,main_or_minor_line,Ranged,Ranged Troops,0.5166,ranged_role_score,0.5166217714715131,,1.8981998457503764,,5.132469319876132,54.50727883538634,75.72463768115942,0.0,28.0,8.95,41.0,0.0,OneHandedSword,vlandia_sword_1_t2,hunting_bow,,,False,False,True,False,False,40.0,10.0,40.0,50.0,0.0,10.0,5.0,40.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,40.0,87.0,85.0,64.0,0.0,0.0,0.0,hunting_bow,Bow,
147,D,river_bowman,Riverlands Bowman,river,11.0,2.0,main_or_minor_line,Ranged,Ranged Troops,0.459,ranged_role_score,0.4590476040681455,,1.8290762068311088,,4.587682073632297,54.50727883538634,75.72463768115942,0.0,25.0,8.0,41.0,0.0,OneHandedSword,vlandia_sword_1_t2,hunting_bow,,,False,False,True,False,False,40.0,30.0,40.0,50.0,0.0,10.0,5.0,30.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,40.0,87.0,85.0,64.0,0.0,0.0,0.0,hunting_bow,Bow,
148,D,sarnor_bowman,Sarnori Bowman,sarnor,11.0,2.0,main_or_minor_line,Ranged,Ranged Troops,0.0818,ranged_role_score,0.08181592209952179,,1.5780482549663994,,2.609244179378369,53.695408734602466,75.72463768115942,0.0,25.0,4.55,42.0,0.0,OneHandedSword,aserai_sword_1_t2,steppe_bow,,,False,False,True,False,False,30.0,10.0,20.0,40.0,0.0,10.0,5.0,30.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
149,D,ghiscari_bowman,Ghiscari Bowman,ghiscari,11.0,2.0,main_or_minor_line,Ranged,Ranged Troops,0.0758,ranged_role_score,0.07575548342548279,,1.5707720824485816,,2.551898153457965,53.695408734602466,75.72463768115942,0.0,21.0,4.45,42.0,0.0,OneHandedSword,aserai_sword_1_t2,steppe_bow,,,False,False,True,False,False,30.0,10.0,20.0,40.0,0.0,10.0,5.0,30.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
150,D,qartheen_bowman,Qartheen Bowman,qartheen,11.0,2.0,main_or_minor_line,Ranged,Ranged Troops,0.0,ranged_role_score,0.0,,1.4798199259758624,,1.8350728294529188,53.695408734602466,75.72463768115942,0.0,16.0,3.2,42.0,0.0,OneHandedSword,empire_sword_1_t2,steppe_bow,,,False,False,True,False,False,30.0,10.0,20.0,40.0,0.0,10.0,5.0,30.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
1,S+,giant_archer,Giant Archer,freefolk,31.0,2.0,main_or_minor_line,Ranged,Ranged Troops,88.4736,ranged_role_score,88.4735800624796,,64.42876613556383,,40.142218144282594,100.0,73.33333333333331,0.0,240.0,70.0,130.0,0.0,TwoHandedAxe,giant_club,giant_bow,,,False,False,True,False,False,260.0,260.0,260.0,250.0,5.0,5.0,20.0,30.0,1,giant/mammoth name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,120.0,60.0,94.0,90.0,0.0,0.0,0.0,giant_bow,Bow,
2,S+,elder_giant,Elder Giant,freefolk,35.0,2.0,main_or_minor_line,Infantry,Ranged Troops,69.3644,ranged_role_score,69.36436570155246,,64.42876613556383,,40.142218144282594,100.0,73.33333333333331,0.0,240.0,70.0,130.0,0.0,TwoHandedAxe,giant_club,giant_bow,,,False,False,True,False,False,300.0,300.0,300.0,200.0,5.0,5.0,20.0,40.0,1,giant/mammoth name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,120.0,60.0,94.0,90.0,0.0,0.0,0.0,giant_bow,Bow,
