rank,tier,troop_id,troop_name,culture,level,tree_tier,line_status,default_group,primary_category,role_score,role_score_column,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,armor_total,effective_armor,ranged_damage,throw_damage,crafted_melee_template,crafted_melee_item,ranged_item_scored,direct_throw_item,crafted_throw_item,has_shield,has_horse,has_bow,has_crossbow,has_throwing,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,roster_count,spectacle_reason,shield_hp,shield_armor,horse_charge,horse_speed,horse_maneuver,horse_extra_health,harness_armor,ammo_stack,ammo_thrust,ranged_base_damage,ranged_speed_rating,ranged_accuracy,ranged_missile_speed,thrown_damage,thrown_stack,thrown_speed_rating,ranged_item_audit,ranged_class,thrown_item_audit
150,B,tyrell_scout,Tyrell Scout,reach,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,39.3732,defensive_role_score,,39.37316299917484,26.501959934978608,,30.79055592875985,0.0,81.95652173913044,0.0,105.0,28.2,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,90.0,90.0,100.0,5.0,0.0,60.0,110.0,90.0,1,,430.0,1.0,20.0,53.0,55.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
151,B,arryn_rider,Arryn Rider,vale,16.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,38.7007,defensive_role_score,,38.70067511348211,19.784754945745973,,30.004096144708598,0.0,81.95652173913044,0.0,105.0,28.2,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,True,True,False,False,False,70.0,10.0,80.0,5.0,0.0,10.0,70.0,60.0,1,,370.0,1.0,20.0,53.0,55.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
152,B,sarnor_spider,Sarnori Spider,sarnor,31.0,5.0,main_or_minor_line,Cavalry,Skirmishers,35.1782,defensive_role_score,,35.178238890410746,70.792682350238,83.43619004553226,40.859043468287645,0.0,81.95652173913044,30.46153846153846,155.0,47.650000000000006,0.0,0.0,TwoHandedPolearm,khuzait_polearm_1_t4,,,eastern_javelin_3_t4,False,True,False,False,True,210.0,210.0,230.0,5.0,0.0,250.0,260.0,230.0,1,,0.0,0.0,19.0,59.0,69.0,40.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
153,B,stormlands_knight,Stormlands Knight,stormlands,21.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,31.3873,defensive_role_score,,31.387293721991067,34.334530272254796,,35.110677830026376,0.0,100.0,0.0,151.0,45.85,0.0,0.0,TwoHandedSword,battania_2hsword_3_t3,,,,False,True,False,False,False,90.0,100.0,90.0,30.0,5.0,5.0,100.0,100.0,1,,0.0,0.0,22.0,53.0,61.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
154,B,mormont_scout,Mormont Scout,battania,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,30.5046,defensive_role_score,,30.504635605506678,27.300696575855966,,37.085674962725086,0.0,81.95652173913044,0.0,149.0,43.75,0.0,0.0,TwoHandedPolearm,highland_spear_3_t3,,,,False,True,False,False,False,100.0,90.0,90.0,20.0,50.0,70.0,100.0,100.0,1,,0.0,0.0,20.0,52.0,57.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
155,B,sarnor_master_javelinier,Sarnori Master Javelinier,sarnor,26.0,4.0,main_or_minor_line,Cavalry,Skirmishers,29.2626,defensive_role_score,,29.262587122600333,40.13650623581258,63.47585465785979,33.94081890125014,0.0,81.95652173913044,30.46153846153846,155.0,47.650000000000006,0.0,0.0,TwoHandedPolearm,khuzait_polearm_1_t4,,,eastern_javelin_3_t4,False,True,False,False,True,100.0,100.0,140.0,5.0,0.0,140.0,150.0,140.0,1,,0.0,0.0,16.0,54.0,67.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
156,C,beastbound_wight,Beastbound Wight,whitewalker,26.0,5.0,main_or_minor_line,Cavalry,Skirmishers,26.3862,defensive_role_score,,26.386160293192525,36.40097721570896,55.601893529106974,30.576901020759262,0.0,81.95652173913044,30.46153846153846,93.0,25.000000000000004,0.0,0.0,TwoHandedPolearm,wide_leaf_spear_t4,,,northern_javelin_1_t2,False,True,False,False,True,120.0,70.0,130.0,5.0,0.0,120.0,130.0,120.0,1,,0.0,0.0,30.0,50.0,60.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
157,C,norvos_horseman,Norvoshi Horseman,norvos,16.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,26.2219,defensive_role_score,,26.221868485143936,16.73906944752448,,32.07707305883702,0.0,81.95652173913044,0.0,129.0,35.4,0.0,0.0,TwoHandedPolearm,khuzait_lance_1_t3,,,,False,True,False,False,False,70.0,10.0,70.0,5.0,0.0,10.0,70.0,70.0,1,,0.0,0.0,16.0,54.0,67.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
158,C,summer_rider,Summer Isles Scout,summer,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,25.8512,defensive_role_score,,25.851159538155816,26.61018780391507,,31.64353710287877,0.0,81.95652173913044,0.0,136.0,42.50000000000001,0.0,0.0,TwoHandedPolearm,eastern_spear_1_t2,,,,False,True,False,False,False,90.0,20.0,100.0,20.0,15.0,20.0,100.0,90.0,1,,0.0,0.0,14.0,54.0,59.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
159,C,sarnor_horseman,Sarnori Horseman,sarnor,16.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,22.1519,defensive_role_score,,22.15191576027437,16.13514712854561,,27.31735290744351,0.0,81.95652173913044,0.0,108.0,27.1,0.0,0.0,TwoHandedPolearm,eastern_spear_1_t2,,,,False,True,False,False,False,70.0,10.0,70.0,5.0,0.0,10.0,70.0,70.0,1,,0.0,0.0,16.0,54.0,67.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1,S+,golden_elite_pikeman,Golden Company Mahout,volantine,31.0,5.0,main_or_minor_line,Cavalry,Skirmishers,100.0,defensive_role_score,,100.0,85.90662917034273,100.0,100.0,0.0,81.95652173913044,30.46153846153846,149.0,49.10000000000001,0.0,0.0,TwoHandedPolearm,golden_company_spear,,,eastern_javelin_3_t4,True,True,False,False,True,230.0,20.0,260.0,60.0,60.0,260.0,260.0,230.0,2,outsized mount,420.0,1.0,350.0,20.0,20.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2,S+,golden_horseman,Golden Company Elephant Rider,volantine,26.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,94.3359,defensive_role_score,,94.33587810012766,47.892469569455116,,95.06824177084528,0.0,81.95652173913044,0.0,146.0,47.699999999999996,0.0,0.0,TwoHandedPolearm,golden_company_spear,,,,True,True,False,False,False,120.0,20.0,140.0,20.0,15.0,20.0,140.0,110.0,2,outsized mount,420.0,1.0,350.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
3,S+,tigercloak_camel_cavalry,Volantene Mahout,volantine,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,83.2678,defensive_role_score,,83.26784831476812,42.94142474665357,,82.12442449166845,0.0,81.95652173913044,0.0,168.0,51.699999999999996,0.0,0.0,TwoHandedPolearm,southern_spear_3_t3,,,,True,True,False,False,False,120.0,20.0,130.0,20.0,15.0,20.0,130.0,110.0,1,outsized mount,360.0,1.0,350.0,20.0,20.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
