troop_id,troop_name,roster_index,slot,item_id,item_name,family,item_kind,crafting_template,mount_state,source_row,source_reference,swing_damage,swing_speed,thrust_damage,thrust_speed,raw_speed_rating,stack_amount,evidence_grade,eligible_usage_pairs
tyroshi_boatswain,Tyroshi Boatswain,0,Item0,tyroshi_axe2,Tyroshi Battle Axe,melee,CraftedItem,OneHandedAxe,dismounted,50752,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50752,,,,,,,crafted_unvalidated,0
tyroshi_bowman,Tyroshi Bowman,0,Item0,falchion_sword_t2,Falchion,melee,CraftedItem,OneHandedSword,dismounted,50697,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50697,,,,,,,crafted_unvalidated,0
tyroshi_cavalry,Tyroshi Cavalry,0,Item0,tyroshi_axe2,Tyroshi Battle Axe,melee,CraftedItem,OneHandedAxe,mounted,50742,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50742,,,,,,,crafted_unvalidated,0
tyroshi_cavalry,Tyroshi Cavalry,0,Item1,highland_spear_4_t4,Steel Tipped Hooked Spear,melee,CraftedItem,TwoHandedPolearm,mounted,50743,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50743,,,,,,,crafted_unvalidated,0
tyroshi_corsair,Tyroshi Corsair,0,Item0,tyroshi_axe3,Tyroshi Elite Battle Axe,melee,CraftedItem,OneHandedAxe,dismounted,50774,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50774,,,,,,,crafted_unvalidated,0
tyroshi_elite_archer,Tyroshi Elite Archer,0,Item0,tyroshi_axe,Tyroshi Axe,melee,CraftedItem,OneHandedAxe,dismounted,50725,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50725,,,,,,,crafted_unvalidated,0
tyroshi_firstmate,Tyroshi Firstmate,0,Item0,tyroshi_axe3,Tyroshi Elite Battle Axe,melee,CraftedItem,OneHandedAxe,dismounted,50765,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50765,,,,,,,crafted_unvalidated,0
tyroshi_footman,Tyroshi Footman,0,Item0,falchion_sword_t2,Falchion,melee,CraftedItem,OneHandedSword,dismounted,50686,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50686,,,,,,,crafted_unvalidated,0
tyroshi_footman,Tyroshi Footman,0,Item1,eastern_spear_1_t2,Jagged Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,50687,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50687,,,,,,,crafted_unvalidated,0
tyroshi_horseman,Tyroshi Horseman,0,Item0,tyroshi_axe,Tyroshi Axe,melee,CraftedItem,OneHandedAxe,mounted,50733,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50733,,,,,,,crafted_unvalidated,0
tyroshi_horseman,Tyroshi Horseman,0,Item1,eastern_spear_1_t2,Jagged Spear,melee,CraftedItem,TwoHandedPolearm,mounted,50734,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50734,,,,,,,crafted_unvalidated,0
tyroshi_militia_archer,Tyroshi Militia Archer,0,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53495,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53495,,,,,,,crafted_unvalidated,0
tyroshi_militia_archer,Tyroshi Militia Archer,1,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53501,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53501,,,,,,,crafted_unvalidated,0
tyroshi_militia_spearman,Tyroshi Militia Spearman,0,Item0,eastern_spear_1_t2,Jagged Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53518,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53518,,,,,,,crafted_unvalidated,0
tyroshi_militia_spearman,Tyroshi Militia Spearman,0,Item1,small_spurred_axe_t2,Small Spurred Axe,melee,CraftedItem,OneHandedAxe,dismounted,53519,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53519,,,,,,,crafted_unvalidated,0
tyroshi_militia_spearman,Tyroshi Militia Spearman,1,Item0,eastern_spear_1_t2,Jagged Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53524,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53524,,,,,,,crafted_unvalidated,0
tyroshi_militia_spearman,Tyroshi Militia Spearman,1,Item1,small_spurred_axe_t2,Small Spurred Axe,melee,CraftedItem,OneHandedAxe,dismounted,53525,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53525,,,,,,,crafted_unvalidated,0
tyroshi_militia_veteran_archer,Tyroshi Militia Veteran Archer,0,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53507,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53507,,,,,,,crafted_unvalidated,0
tyroshi_militia_veteran_archer,Tyroshi Militia Veteran Archer,1,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53514,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53514,,,,,,,crafted_unvalidated,0
tyroshi_militia_veteran_spearman,Tyroshi Militia Veteran Spearman,0,Item0,eastern_spear_2_t3,Narrow Long Headed Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53530,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53530,,,,,,,crafted_unvalidated,0
tyroshi_militia_veteran_spearman,Tyroshi Militia Veteran Spearman,0,Item1,khuzait_sword_2_t3,Straight Saber,melee,CraftedItem,OneHandedSword,dismounted,53531,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53531,,,,,,,crafted_unvalidated,0
tyroshi_militia_veteran_spearman,Tyroshi Militia Veteran Spearman,1,Item0,eastern_spear_2_t3,Narrow Long Headed Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53538,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53538,,,,,,,crafted_unvalidated,0
tyroshi_militia_veteran_spearman,Tyroshi Militia Veteran Spearman,1,Item1,khuzait_sword_2_t3,Straight Saber,melee,CraftedItem,OneHandedSword,dismounted,53539,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53539,,,,,,,crafted_unvalidated,0
tyroshi_noble_recruit,Tyroshi Noble Youth,0,Item0,empire_mace_1_t2,Spiked Club,melee,CraftedItem,Mace,dismounted,50682,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50682,,,,,,,crafted_unvalidated,0
tyroshi_quartermaster,Tyroshi Quartermaster,0,Item0,tyroshi_axe2,Tyroshi Battle Axe,melee,CraftedItem,OneHandedAxe,dismounted,50758,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50758,,,,,,,crafted_unvalidated,0
tyroshi_recruit,Tyroshi Recruit,0,Item0,empire_sword_1_t2,Footman's Spatha,melee,CraftedItem,OneHandedSword,dismounted,50679,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50679,,,,,,,crafted_unvalidated,0
tyroshi_renegade,Tyroshi Renegade,0,Item0,avalanche_2haxe,Avalanche,melee,CraftedItem,TwoHandedAxe,dismounted,50717,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50717,,,,,,,crafted_unvalidated,0
tyroshi_soldier,Tyroshi Soldier,0,Item0,tyroshi_axe,Tyroshi Axe,melee,CraftedItem,OneHandedAxe,dismounted,50691,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50691,,,,,,,crafted_unvalidated,0
tyroshi_soldier,Tyroshi Soldier,0,Item1,eastern_spear_1_t2,Jagged Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,50692,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50692,,,,,,,crafted_unvalidated,0
umber_archer,Umber Archer,0,Item0,sturgia_axe_2_t2,Galloglaich Axe,melee,CraftedItem,OneHandedAxe,dismounted,51625,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51625,,,,,,,crafted_unvalidated,0
umber_axeman,Umber Axeman,0,Item0,battle_axe_t4,Battle Axe,melee,CraftedItem,OneHandedAxe,dismounted,51590,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51590,,,,,,,crafted_unvalidated,0
umber_axeman,Umber Axeman,0,Item2,bearded_axe_t3,Bearded Axe,melee,CraftedItem,TwoHandedAxe,dismounted,51592,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51592,,,,,,,crafted_unvalidated,0
umber_berzerker,Umber Berzerker,0,Item0,northern_twoh_axe,Northern Great Axe,melee,CraftedItem,TwoHandedAxe,dismounted,51598,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51598,,,,,,,crafted_unvalidated,0
umber_berzerker,Umber Berzerker,0,Item3,northern_spear_4_t5,Fine Steel Hewing Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,51601,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51601,,,,,,,crafted_unvalidated,0
umber_footman,Umber Footman,0,Item0,woodland_axe_t3,Woodland Axe,melee,CraftedItem,OneHandedAxe,dismounted,51563,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51563,,,,,,,crafted_unvalidated,0
umber_horseman,Umber Horseman,0,Item0,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,mounted,51615,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51615,,,,,,,crafted_unvalidated,0
umber_horseman,Umber Horseman,0,Item2,sturgia_lance_1_t4,Druzhinnik Lance,melee,CraftedItem,TwoHandedPolearm,mounted,51617,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51617,,,,,,,crafted_unvalidated,0
umber_houseguard,Umber House Guard,0,Item0,broad_arming_sword_t4,Broad Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,51582,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51582,,,,,,,crafted_unvalidated,0
umber_houseguard,Umber House Guard,0,Item2,northern_spear_4_t5,Fine Steel Hewing Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,51584,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51584,,,,,,,crafted_unvalidated,0
umber_levy,Umber Levy,0,Item0,sturgia_axe_2_t2,Galloglaich Axe,melee,CraftedItem,OneHandedAxe,dismounted,51558,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51558,,,,,,,crafted_unvalidated,0
umber_man_at_arms,Umber Man at Arms,0,Item0,woodland_axe_t3,Woodland Axe,melee,CraftedItem,OneHandedAxe,dismounted,51568,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51568,,,,,,,crafted_unvalidated,0
umber_man_at_arms,Umber Man at Arms,0,Item2,northern_spear_2_t3,Broad Leaf Shaped Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,51570,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51570,,,,,,,crafted_unvalidated,0
umber_man_at_arms,Umber Man at Arms,1,Item0,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,51575,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51575,,,,,,,crafted_unvalidated,0
umber_man_at_arms,Umber Man at Arms,1,Item2,northern_spear_2_t3,Broad Leaf Shaped Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,51577,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51577,,,,,,,crafted_unvalidated,0
umber_marksman,Umber Marksman,0,Item0,woodland_axe_t3,Woodland Axe,melee,CraftedItem,OneHandedAxe,dismounted,51632,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51632,,,,,,,crafted_unvalidated,0
umber_scout,Umber Scout,0,Item0,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,mounted,51607,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51607,,,,,,,crafted_unvalidated,0
umber_scout,Umber Scout,0,Item2,empire_lance_1_t3,Light Cavalry Lance,melee,CraftedItem,TwoHandedPolearm,mounted,51609,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51609,,,,,,,crafted_unvalidated,0
umber_volunteer,Umber Recruit,0,Item0,sturgia_axe_2_t2,Galloglaich Axe,melee,CraftedItem,OneHandedAxe,dismounted,51544,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51544,,,,,,,crafted_unvalidated,0
umber_volunteer,Umber Recruit,1,Item0,peasant_hatchet_1_t1,Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,51548,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51548,,,,,,,crafted_unvalidated,0
umber_volunteer,Umber Recruit,2,Item0,battania_mace_2_t2,Highland Spiked Club,melee,CraftedItem,Mace,dismounted,51551,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51551,,,,,,,crafted_unvalidated,0
umber_volunteer,Umber Recruit,3,Item0,sturgia_axe_2_t2,Galloglaich Axe,melee,CraftedItem,OneHandedAxe,dismounted,51555,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51555,,,,,,,crafted_unvalidated,0
unsullied,Unsullied,0,Item0,unsullied_sword,Unsullied Short Sword,melee,CraftedItem,OneHandedSword,dismounted,51038,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51038,,,,,,,crafted_unvalidated,0
unsullied,Unsullied,0,Item1,unsullied_spear,Unsullied Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,51039,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51039,,,,,,,crafted_unvalidated,0
vale_archer,Vale Archer,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46964,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46964,,,,,,,crafted_unvalidated,0
vale_bowman,Vale Bowman,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46958,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46958,,,,,,,crafted_unvalidated,0
vale_elite_archer,Vale Elite Archer,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46971,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46971,,,,,,,crafted_unvalidated,0
vale_elite_knight,Vale Elite Knight,0,Item0,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,mounted,46998,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46998,,,,,,,crafted_unvalidated,0
vale_elite_knight,Vale Elite Knight,0,Item2,vlandia_lance_3_t5,Heavy Knight Lance,melee,CraftedItem,TwoHandedPolearm,mounted,47000,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=47000,,,,,,,crafted_unvalidated,0
vale_elite_lancer,Vale Elite Lancer,0,Item0,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,mounted,46930,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46930,,,,,,,crafted_unvalidated,0
vale_elite_lancer,Vale Elite Lancer,0,Item1,vlandia_lance_3_t5,Heavy Knight Lance,melee,CraftedItem,TwoHandedPolearm,mounted,46931,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46931,,,,,,,crafted_unvalidated,0
vale_elite_voulgier,Vale Elite Voulgier,0,Item0,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,mounted,46948,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46948,,,,,,,crafted_unvalidated,0
vale_elite_voulgier,Vale Elite Voulgier,0,Item1,vlandia_polearm_1_t5,Voulge,melee,CraftedItem,TwoHandedPolearm,mounted,46949,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46949,,,,,,,crafted_unvalidated,0
vale_footman,Vale Footman,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46892,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46892,,,,,,,crafted_unvalidated,0
vale_houseguard,Vale House Guard,0,Item0,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46907,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46907,,,,,,,crafted_unvalidated,0
vale_houseguard,Vale House Guard,0,Item1,vlandia_lance_3_t5,Heavy Knight Lance,melee,CraftedItem,TwoHandedPolearm,dismounted,46908,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46908,,,,,,,crafted_unvalidated,0
vale_knight,Vale Knight,0,Item0,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,mounted,46990,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46990,,,,,,,crafted_unvalidated,0
vale_knight,Vale Knight,0,Item2,vlandia_lance_3_t5,Heavy Knight Lance,melee,CraftedItem,TwoHandedPolearm,mounted,46992,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46992,,,,,,,crafted_unvalidated,0
vale_knight_of,Knight of the Vale,0,Item0,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,mounted,47007,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=47007,,,,,,,crafted_unvalidated,0
vale_knight_of,Knight of the Vale,0,Item2,vlandia_lance_3_t5,Heavy Knight Lance,melee,CraftedItem,TwoHandedPolearm,mounted,47009,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=47009,,,,,,,crafted_unvalidated,0
vale_lancer,Vale Lancer,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,mounted,46922,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46922,,,,,,,crafted_unvalidated,0
vale_lancer,Vale Lancer,0,Item1,western_spear_1_t2,Simple Commoner Spear,melee,CraftedItem,TwoHandedPolearm,mounted,46923,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46923,,,,,,,crafted_unvalidated,0
vale_man_at_arms,Vale Man at Arms,0,Item0,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46901,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46901,,,,,,,crafted_unvalidated,0
vale_man_at_arms,Vale Man at Arms,0,Item1,western_spear_1_t2,Simple Commoner Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,46902,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46902,,,,,,,crafted_unvalidated,0
vale_master_archer,Vale Master Archer,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46978,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46978,,,,,,,crafted_unvalidated,0
vale_militia_archer,Vale Militia Archer,0,Item3,peasant_hammer_1_t1,Blacksmith Hammer,melee,CraftedItem,Mace,dismounted,52739,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52739,,,,,,,crafted_unvalidated,0
vale_militia_archer,Vale Militia Archer,1,Item3,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52745,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52745,,,,,,,crafted_unvalidated,0
vale_militia_archer,Vale Militia Archer,2,Item3,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52751,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52751,,,,,,,crafted_unvalidated,0
vale_militia_archer,Vale Militia Archer,3,Item3,peasant_hammer_2_t1,Wooden Hammer,melee,CraftedItem,Mace,dismounted,52757,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52757,,,,,,,crafted_unvalidated,0
vale_militia_spearman,Vale Militia Spearman,0,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52788,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52788,,,,,,,crafted_unvalidated,0
vale_militia_spearman,Vale Militia Spearman,0,Item1,peasant_hatchet_1_t1,Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,52789,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52789,,,,,,,crafted_unvalidated,0
vale_militia_spearman,Vale Militia Spearman,1,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52794,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52794,,,,,,,crafted_unvalidated,0
vale_militia_spearman,Vale Militia Spearman,1,Item1,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52795,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52795,,,,,,,crafted_unvalidated,0
vale_militia_spearman,Vale Militia Spearman,2,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52800,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52800,,,,,,,crafted_unvalidated,0
vale_militia_spearman,Vale Militia Spearman,2,Item1,peasant_hatchet_1_t1,Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,52801,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52801,,,,,,,crafted_unvalidated,0
vale_militia_spearman,Vale Militia Spearman,3,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52806,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52806,,,,,,,crafted_unvalidated,0
vale_militia_spearman,Vale Militia Spearman,3,Item1,peasant_hatchet_1_t1,Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,52807,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52807,,,,,,,crafted_unvalidated,0
vale_militia_veteran_archer,Vale Militia Veteran Archer,0,Item3,battania_axe_1_t2,Highland Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,52763,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52763,,,,,,,crafted_unvalidated,0
vale_militia_veteran_archer,Vale Militia Veteran Archer,1,Item3,battania_axe_1_t2,Highland Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,52770,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52770,,,,,,,crafted_unvalidated,0
vale_militia_veteran_archer,Vale Militia Veteran Archer,2,Item3,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52777,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52777,,,,,,,crafted_unvalidated,0
vale_militia_veteran_archer,Vale Militia Veteran Archer,3,Item3,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52784,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52784,,,,,,,crafted_unvalidated,0
vale_militia_veteran_spearman,Vale Militia Veteran Spearman,0,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52812,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52812,,,,,,,crafted_unvalidated,0
vale_militia_veteran_spearman,Vale Militia Veteran Spearman,0,Item1,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52813,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52813,,,,,,,crafted_unvalidated,0
vale_militia_veteran_spearman,Vale Militia Veteran Spearman,1,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52820,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52820,,,,,,,crafted_unvalidated,0
vale_militia_veteran_spearman,Vale Militia Veteran Spearman,1,Item1,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52821,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52821,,,,,,,crafted_unvalidated,0
vale_militia_veteran_spearman,Vale Militia Veteran Spearman,2,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52828,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52828,,,,,,,crafted_unvalidated,0
vale_militia_veteran_spearman,Vale Militia Veteran Spearman,2,Item1,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52829,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52829,,,,,,,crafted_unvalidated,0
vale_militia_veteran_spearman,Vale Militia Veteran Spearman,3,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52836,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52836,,,,,,,crafted_unvalidated,0
vale_militia_veteran_spearman,Vale Militia Veteran Spearman,3,Item1,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52837,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52837,,,,,,,crafted_unvalidated,0
vale_page,Vale Page,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46888,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46888,,,,,,,crafted_unvalidated,0
vale_recruit,Vale Recruit,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46885,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46885,,,,,,,crafted_unvalidated,0
vale_rider,Vale Rider,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,mounted,46915,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46915,,,,,,,crafted_unvalidated,0
vale_soldier,Vale Soldier,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46895,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46895,,,,,,,crafted_unvalidated,0
vale_soldier,Vale Soldier,0,Item1,western_spear_1_t2,Simple Commoner Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,46896,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46896,,,,,,,crafted_unvalidated,0
